rank,player_id,name,conservative_rating,rating,rd,sets_played
738,3127896,Beempa Clan | Nick,876.1,1080.1,102.0,38
739,4630950,TDB | ThatDerpyBird,875.4,1329.6,227.1,2
740,3340631,GojiTheYoshi,873.2,1395.6,261.2,2
741,4870078,VRT | lakia,872.1,1362.3,245.1,2
742,1389046,norman,871.7,1556.3,342.3,1
743,4486873,memer,870.7,1274.0,201.7,4
744,2262401,LegendaryCH,870.5,1331.3,230.4,2
745,4310353,aidepole,870.4,1354.8,242.2,2
746,1456448,LilBulb,867.8,1241.3,186.7,7
747,1588019,dbfc | BART,867.1,1259.9,196.4,7
748,4614255,dbfc | Red Rocket,866.3,1275.8,204.7,6
749,5010975,Toxic,865.3,1381.2,258.0,2
750,4305222,TengoCancer | TengoCancer,864.9,1303.1,219.1,3
751,4589193,mTx | MOB | SteR ThA KiiD,863.4,1324.8,230.7,2
752,2163265,SFAM | VGY | Nishiro,862.9,1328.6,232.8,2
753,4614325,PEAK | MBS | Seel,861.7,1344.4,241.3,2
754,416640,Gawmer,860.1,1147.4,143.6,44
755,47104,thewaffleman,853.6,1541.0,343.7,1
756,4109077,Player 2,853.2,1393.4,270.1,2
757,1139807,DakuSky,852.3,1344.2,246.0,2
758,4741366,Breeze,851.6,1311.9,230.2,2
759,157232,Kev,849.6,1221.5,186.0,7
760,589695,Teddy,846.0,1326.8,240.4,2
761,4924179,Metabean75,845.7,1195.1,174.7,4
762,4754790,ryyyan,844.3,1273.1,214.4,4
763,5405967,jacob,844.1,1326.6,241.3,2
764,4281177,Deific,843.7,1314.1,235.2,2
765,3579712,BER,842.6,1294.4,225.9,4
766,326428,SoDa,841.7,1353.2,255.8,3
767,2463396,ZAP,841.3,1202.6,180.6,10
768,5143467,Rey5,839.1,1355.6,258.2,1
769,1340822,Jusst_Jesse,836.6,1338.7,251.0,2
770,4122237,mr. chef,835.8,1267.9,216.0,4
771,168626,WEED,834.8,1320.3,242.7,2
772,3591799,jacob,834.8,1254.2,209.7,4
773,5471292,NIGHT!,834.2,1290.8,228.3,2
774,1599063,DJ,831.4,1343.6,256.1,4
775,2993682,voorhese,830.6,1252.9,211.1,4
776,1601547,Zio,829.3,1427.2,298.9,2
777,4531067,AON | ZeroTwoNone is OVERRATED,828.2,1285.3,228.6,2
778,5342631,mTx | MOB | SteR ThA KiiD,827.6,1320.7,246.6,2
779,2183963,HxH/MS | Onion-QTπ,826.1,1385.0,279.4,2
780,3903890,FBI | MaouSilver,823.8,1367.5,271.9,2
781,2373488,ThatOneHermit,822.1,1246.6,212.2,4
782,2423405,ICy,821.1,1205.9,192.4,20
783,2744568,SCB | HeroXD,820.3,1229.2,204.4,8
784,3970494,KingHig?,818.3,1293.1,237.4,2
785,1314991,Cookies,818.0,1154.5,168.2,45
786,5011824,jmadluck,817.2,1167.0,174.9,4
787,4819061,Sir chedda,816.4,1250.4,217.0,4
788,29832,MATT | The Don,816.3,1325.2,254.4,2
789,1609419,Sky,815.3,1539.8,362.3,1
790,4741386,CHP | Smurfposter,814.1,1302.9,244.4,2
791,3892624,UG-MAN,813.7,1335.9,261.1,2
792,3952279,WP | Zenko,813.5,1213.4,199.9,5
793,1207937,CAFÉ | Snivy,813.0,1203.5,195.2,9
794,4027081,S,810.0,1517.0,353.5,1
795,487333,FROOT,808.4,1258.8,225.2,4
796,3630185,Pepsi Man,806.5,1219.2,206.4,5
797,4608792,L3th4L,806.3,1121.4,157.6,8
798,788383,SaladDressing / CampMonster,805.4,1395.1,294.9,2
799,279507,Monty,805.2,1195.0,194.9,5
800,1686333,teej,805.2,1535.3,365.1,1
801,1686320,dyke,805.2,1535.3,365.1,1
802,1518356,ΣΘΤ | #1 Twitter Shitter,804.9,1179.4,187.2,6
803,3723364,kev,804.4,1231.4,213.5,4
804,7596,QXTR,804.0,1537.0,366.5,1
805,3848914,Press,803.7,1223.0,209.7,4
806,3989839,Mr.GetOwned,802.4,1220.5,209.1,4
807,345133,LGBT | Zhalos,802.4,1131.4,164.5,23
808,3932471,cl3,797.9,1177.5,189.8,6
809,3761380,GORDO | TFO256,796.3,1431.7,317.7,1
810,4519990,GSG | MOB | Reed,795.7,1260.0,232.2,2
811,3863224,Kev,795.6,1244.9,224.7,4
812,1547674,MajesticLoaf,794.4,1532.7,369.2,1
813,282201,ev,791.5,1441.5,325.0,1
814,5143466,Mehtars,790.3,1306.6,258.1,1
815,217589,Fordham,787.8,1387.7,299.9,2
816,4665696,blip,787.5,1161.2,186.9,3
817,3843622,tastehercoffee,787.3,1343.9,278.3,1
818,342327,Heirophant,785.5,1297.9,256.2,4
819,2583406,UMSV | SEN | Frozen,784.6,1002.0,108.7,38
820,3676876,NikoTheFox,783.8,1291.1,253.7,2
821,713123,Rockyino,783.6,1299.9,258.1,5
822,666023,WaVeYbAbY845,781.8,1178.5,198.4,4
823,2553722,SwordDominant,781.3,1406.5,312.6,1
824,4569398,Komajiro,779.9,1049.7,134.9,29
825,4629246,Fiestero,778.4,1310.5,266.0,2
826,231660,Orion,778.2,1345.4,283.6,1
827,255443,KenkakuSam,777.3,1000.6,111.7,165
828,1440439,Rara,775.5,1366.6,295.5,2
829,2934899,Itachi,775.3,1359.9,292.3,1
830,250838,Sky | Skydierf,775.2,1309.4,267.1,3
831,3378295,Aries,774.0,939.1,82.5,88
832,3655214,George,773.6,1203.2,214.8,4
833,1475381,TSP | ThitKho,772.8,1369.5,298.4,3
834,3233229,Argonop,772.7,1108.6,167.9,20
835,2478946,CCNY | Ado,772.7,1385.7,306.5,1
836,1891424,<>< | The Notorious D.U.Q.,770.8,1233.2,231.2,6
837,1837859,Yaliso,767.6,1429.4,330.9,1
838,5469785,Fat & $wag,767.4,1115.8,174.2,8
839,3645722,coldramen!,764.8,1246.1,240.7,3
840,2406431,Angelmedra,763.8,1412.3,324.2,1
841,2962351,Pado,763.3,1363.4,300.0,1
842,2385010,Hope..,763.3,1363.4,300.0,1
843,1088407,Izuoh,762.4,1165.9,201.7,34
844,3122783,Deestroy,762.4,1206.5,222.1,4
845,4789415,smblue,762.2,1214.4,226.1,2
846,1162631,HDNights,760.4,1390.5,315.1,1
847,3892509,george,759.5,1199.9,220.2,4
848,1171789,VL | Winter,759.4,1362.9,301.8,2
849,3019069,LoreMaster | Dusk,755.1,1269.9,257.4,2
850,2847784,DandyMan,753.4,1208.0,227.3,3
851,1592904,Kenken,752.3,1372.4,310.0,2
852,1669057,69 haha | Smoools,752.3,1434.5,341.1,1
853,1444927,Egg,750.7,1393.8,321.5,1
854,1686336,doc,750.3,1440.9,345.3,1
855,4685,vortex,749.4,1311.4,281.0,2
856,2316067,Rockyino,748.3,1374.3,313.0,1
857,1658573,Source Code,748.3,1374.3,313.0,1
858,1647187,boi,748.2,1374.8,313.3,1
859,1589984,Gatsby,747.8,1390.0,321.1,2
860,1638905,George,747.3,1376.7,314.7,1
861,1251115,Eli,746.2,1396.0,324.9,1
862,4930421,TOKNR,745.5,1033.3,143.9,17
863,3687630,GRNT | Elam,745.3,1238.1,246.4,2
864,135818,YeetGod,744.6,1243.5,249.4,4
865,1008360,Awesome | Brjorn,744.1,1106.6,181.3,7
866,1602018,bye,742.0,1373.4,315.7,1
867,3969306,CptHiBob,740.8,1263.5,261.3,2
868,1616525,coffee,740.5,1389.2,324.3,1
869,1586204,Gatsby,739.3,1362.8,311.8,1
870,1580943,Gatsby,738.5,1362.6,312.0,1
871,1507859,Adam,736.5,1370.8,317.1,1
872,4537539,LuuvMiki,736.3,1219.7,241.7,2
873,3745058,DAG,734.6,1227.7,246.6,2
874,4922523,Mungo,733.8,1128.2,197.2,4
875,1548148,ENC | LATORR,732.4,1292.9,280.2,2
876,2342205,HBK | Havoc,728.0,1345.9,308.9,1
877,1666428,Quick silver,725.4,1346.0,310.3,1
878,1033756,Moofs,723.2,1147.5,212.1,5
879,2359863,George,721.8,1338.2,308.2,1
880,2454296,15 | MichaelNinesFan15,721.4,1143.4,211.0,6
881,1006204,Lunarnaut,719.3,1192.0,236.3,3
882,2972388,Saturn,716.6,1163.7,223.6,4
883,2313751,<>< | FroggiGutts,712.3,1269.1,278.4,2
884,3683989,qwerty,710.2,1152.0,220.9,4
885,257973,Mulldrifter,707.1,1327.0,309.9,1
886,355046,UberCheesecake,702.9,1207.7,252.4,4
887,3613119,Starzz,701.3,1337.7,318.2,1
888,1093927,Notorious D.U.Q.,696.5,1192.3,247.9,7
889,156936,ENC | Barry,692.7,1015.5,161.4,68
890,2731888,Cartoon,692.2,1337.7,322.7,1
891,3613127,Kaiju24,690.5,1006.9,158.2,24
892,1491803,Feet | boi,690.1,1310.2,310.0,1
893,4149565,SeaneBuns,689.3,1082.1,196.4,6
894,1599016,Bwa,688.2,1308.4,310.1,1
895,2432540,TSG | Marnix4PF,684.3,1194.6,255.2,3
896,2693674,oRion,683.7,1134.7,225.5,5
897,2643052,GIANT | DJnutz,681.8,1136.4,227.3,5
898,3173262,Stan,681.4,1296.1,307.4,1
899,2220198,Sylonma,681.4,1296.1,307.4,1
900,1592990,Maple / Jefff,677.8,1287.8,305.0,2
901,5354859,Fayd,677.3,1222.5,272.6,1
902,5354847,Jacob,677.3,1222.5,272.6,1
903,5354852,DJ Gasmask,677.3,1222.5,272.6,1
904,5354849,TK1,677.3,1222.5,272.6,1
905,5354851,Seek,677.3,1222.5,272.6,1
906,5354845,Nate,677.3,1222.5,272.6,1
907,702928,George,670.0,1284.2,307.1,1
908,2436632,flimbus,670.0,1284.2,307.1,1
909,1655862,Blue,667.0,1288.0,310.5,1
910,4018296,REV | LevelOne,664.5,1179.9,257.7,2
911,2619317,Finesu!,660.0,1279.5,309.7,1
912,1254941,<>< | FishyBusines,659.7,1020.8,180.5,63
913,574317,Kidd,656.3,1258.2,300.9,2
914,1579158,Gamesdean,656.0,1168.9,256.5,4
915,1584880,Gidthekid,655.8,1309.0,326.6,2
916,2201016,Ritual,647.3,1243.0,297.9,1
917,2399759,GanondorfPlays,643.6,1008.4,182.4,5
918,2791892,Pie | Chin341,643.3,1138.4,247.6,2
919,1601730,kogsatsu,641.3,1272.7,315.7,1
920,1661879,annieruok,640.1,1258.7,309.3,1
921,1249968,El Bicho,637.7,1250.0,306.2,1
922,3101527,CL3,637.4,1148.6,255.6,2
923,1431747,JWW,636.1,1072.5,218.2,16
924,5240,bye2,633.3,1183.7,275.2,3
925,950669,Rat Gang | LV,631.9,1161.6,264.8,4
926,15056,MHG | Koopa,625.3,1215.8,295.2,2
927,2813572,ScoffingConch87,623.3,1117.3,247.0,5
928,2947878,Celluba,620.3,1007.6,193.7,8
929,1895714,redbird,612.7,1235.0,311.2,1
930,2791464,franiss,612.7,1235.0,311.2,1
931,2935350,Shmoneyman,611.6,1219.4,303.9,1
932,3121816,redSshake,609.0,975.1,183.1,7
933,3983067,George,607.4,1204.7,298.7,1
934,1686282,megacam1,604.5,1236.6,316.1,1
935,1023844,WiseMansGame,590.3,1225.2,317.5,1
936,3098383,CL3,588.2,1079.7,245.8,2
937,1723601,flapjack,585.7,1116.5,265.4,2
938,2716367,IONA | Moat,577.4,1232.2,327.4,1
939,2559661,Willy D,577.4,1232.2,327.4,1
940,2641542,Dancer,574.1,896.9,161.4,106
941,580964,CocoMangoCherry,570.8,988.9,209.1,52
942,1995168,Mussy!,567.1,939.2,186.1,18
943,2522543,Seesay,564.9,1206.4,320.8,1
944,4917246,YeetGod,561.7,1001.9,220.1,4
945,4148242,MOB | Bobo,561.4,1069.0,253.8,2
946,4377412,Hatsune Miku,538.0,1141.2,301.6,1
947,56461,HDR | Arique,535.0,851.6,158.3,70
948,2923257,AGENTSLYFOX,534.9,1161.7,313.4,1
949,2083546,Awesometems,533.0,1031.3,249.2,8
950,2465456,Silver,507.2,1177.4,335.1,1
951,405448,Lucienflash,496.2,1043.1,273.5,3
952,265022,VentoLivre,487.1,1150.5,331.7,1
953,3252832,George,456.5,1103.0,323.2,1
954,2638577,IDk,426.4,1113.4,343.5,1
955,982874,Filthyy,394.1,1044.7,325.3,2
956,952370,ENC | B1ggyCh33s3,377.9,982.3,302.2,3
957,57305,CaesarTheSalad,372.4,1069.0,348.3,1
958,2455864,Dust_2?,336.6,1032.7,348.0,1
959,2472231,Sky,334.6,1030.4,347.9,1
960,1609380,Blue,279.8,1004.3,362.3,1
