rank,entrant_id,name,elo,sets_played
532,2797430,おーど/OWD,1489.0,2
533,2406431,Angelmedra,1488.5,1
534,183126,GODFiDENT / eviL,1488.5,13
535,2316067,Rockyino,1488.5,1
536,1603236,Neku (B),1488.3,36
537,1647187,boi,1488.3,1
538,1638905,George,1488.1,1
539,1658573,Source Code,1488.1,1
540,3722643,Lilac Rain,1487.5,4
541,1750296,Protean,1487.2,434
542,391283,AWG | Silver X,1487.2,114
543,677867,JazzerThighs,1487.0,3
544,1251115,Eli,1486.9,1
545,1806789,TAMUC | Master byron,1486.9,7
546,1507859,Adam,1486.9,1
547,2478946,CCNY | Ado,1486.6,1
548,1616525,coffee,1486.6,1
549,2385010,Hope..,1486.5,1
550,594904,vlz,1486.4,82
551,1364219,GRNT | summitsun,1486.3,11
552,2053683,VikVaughn,1486.2,3
553,2962351,Pado,1485.8,1
554,257973,Mulldrifter,1485.8,1
555,1444927,Egg,1485.4,1
556,5405967,jacob,1485.2,2
557,2714496,Kevo360,1485.2,135
558,4109077,Player 2,1485.2,2
559,2934899,Itachi,1485.1,1
560,788383,SaladDressing / CampMonster,1485.1,2
561,2359863,George,1485.0,1
562,2619317,Finesu!,1484.9,1
563,5354845,Nate,1484.9,1
564,231660,Orion,1484.8,1
565,5143467,Rey5,1484.7,1
566,1491803,Feet | boi,1484.4,1
567,509977,Dabble,1484.3,72
568,5354851,Seek,1484.1,1
569,5222692,Raptor,1484.1,5
570,2220198,Sylonma,1484.0,1
571,1599016,Bwa,1483.9,1
572,2342205,HBK | Havoc,1483.8,1
573,1666428,Quick silver,1483.8,1
574,5010975,Toxic,1483.8,2
575,3613119,Starzz,1483.7,1
576,2155538,OE | zawg,1483.6,2
577,2436632,flimbus,1483.6,1
578,3843622,tastehercoffee,1483.4,1
579,5354849,TK1,1483.4,1
580,3173262,Stan,1483.3,1
581,250002,ATMO | Mischief,1483.2,252
582,404668,TCaP | Green Marth,1483.1,105
583,2559661,Willy D,1483.0,1
584,2716367,IONA | Moat,1482.9,1
585,1009070,Ego | TAMU-C | Maple,1482.8,7
586,1171789,VL | Winter,1482.7,2
587,1261375,TSM | Wylder,1482.6,101
588,702928,George,1482.6,1
589,5354852,DJ Gasmask,1482.6,1
590,1787007,GWU | NC2 | | chicken,1482.2,21
591,3983067,George,1482.2,1
