rank,entrant_id,name,elo,sets_played
1853,2546026,0-2ers | Stevie Wonder Wing,1525.5,1
1854,55304,Bigbuffalo,1525.5,119
1855,1465805,HEART | sol,1525.5,3
1856,4303232,SBU | Nelubra,1525.5,14
1857,65804,LCA ML | Leaf,1525.5,1
1858,5265195,real knuckles,1525.5,1
1859,1468726,FF & BANDA,1525.4,1
1860,584561,Tesner,1525.4,8
1861,5517240,StephanWolf,1525.4,1
1862,26047,Brave,1525.4,15
1863,181016,Antic | Dia,1525.4,1
1864,1432483,ジウ,1525.3,1
1865,1208176,NYC | Peluchito1,1525.3,1
1866,241617,BB | UNCG | Mikerowave,1525.3,6
1867,221475,GcYoshi13,1525.3,1
1868,3849122,MOB | GRNT | Chrin,1525.2,8
1869,3787408,OYD | 2POP12,1525.2,5
1870,5370164,MaSKD | Mk,1525.2,1
1871,997455,8Tigre24,1525.2,2
1872,4571469,H3r0es0,1525.2,2
1873,1294559,Phirb,1525.2,1
1874,2685304,Piggles / DiamondBoiz,1525.2,4
1875,545235,M+D | DillyDiamond,1525.2,1
1876,2752317,RandomGuy,1525.2,1
1877,28679,PAR | Scend,1525.2,2
1878,1321546,FilleCremie,1525.1,2
1879,1347859,coolplum,1525.1,2
1880,2051663,Azan,1525.1,1
1881,5527828,Munchre,1525.1,1
1882,2115115,pace,1525.1,1
1883,1197939,NU | Kople,1525.1,3
1884,4856864,Akss | Akino,1525.0,1
1885,2217983,Akbros | Brokoli,1525.0,8
1886,65808,Wraith,1525.0,113
1887,324561,L7 | Soonsay,1525.0,1
1888,1278946,Coggles,1525.0,3
1889,2465182,Drexel | Charms,1525.0,7
1890,2275173,SWOLE Pressure | PsyLion,1525.0,1
1891,1871415,SQUAWK!!! | Musiq,1525.0,1
1892,4928710,Darrellito,1525.0,1
1893,158996,KoR | Astra,1525.0,3
1894,5457061,Derecho,1525.0,4
1895,4659201,CRONIK | soulsas,1525.0,2
1896,1257785,Tei Tenga,1525.0,1
1897,5492501,Pfendy,1525.0,1
1898,4152283,Tony_st,1525.0,1
1899,257059,Karl Havoc,1525.0,1
1900,1810008,TCGG | | Yalmanac,1524.9,1
1901,680796,GOATED ESPORTS | LooseGrip,1524.9,5
1902,3616043,RW| | Bri-Guy,1524.9,6
1903,1742357,Ázral,1524.9,2
1904,4647345,okataku,1524.9,1
1905,36192,TC | Mr.Speedman,1524.9,2
1906,4314959,Andoryu,1524.9,1
1907,4050550,shiitake,1524.9,1
1908,3209592,Bait | Topiasole10,1524.9,2
1909,999527,THG | NaetorU,1524.9,1
1910,4011486,bmj | GamingInAction,1524.9,1
1911,1387816,ECR | HLD SUR SEKLENLAND 10,1524.8,1
1912,5161510,FCO,1524.8,1
1913,171525,Cancel,1524.8,1
1914,601661,Ace | Aireez,1524.8,1
1915,937157,CCS | Saber_Wolf,1524.8,7
1916,228604,Na | Spiro,1524.8,3
1917,2084137,UA | Th0ught,1524.8,1
1918,5417418,Sunrouge,1524.8,1
1919,2461700,ふい,1524.7,1
1920,3776282,niche | Swoolin,1524.7,2
1921,1683349,yosi,1524.7,3
1922,1723640,ALS | mooof,1524.7,1
1923,1788568,MegaAntMan,1524.7,8
1924,3341841,SM | Silcy,1524.7,1
1925,1820903,LiEL,1524.7,1
1926,2612695,ICDS,1524.7,1
1927,3465410,Yunxmi,1524.7,1
1928,4101411,SSJ | jikzy,1524.6,6
1929,3031123,FuShi | 不死,1524.6,1
1930,146691,Rob Boss,1524.6,75
1931,478382,RNGsus,1524.6,4
1932,1202531,Yuri,1524.6,1
1933,232066,SBU | TSS,1524.6,3
1934,1409166,Potato,1524.6,4
1935,2021914,Goblin Giant:) | flauTAS,1524.5,3
1936,1788380,ZASE | Shigga_Sears,1524.5,17
1937,276689,HT | Scubbss,1524.5,1
1938,4188842,StockCancel / JELL,1524.5,1
1939,1279541,Chance,1524.5,86
1940,2303986,xurkitreefan658,1524.5,1
1941,4297657,TheEggoEffect,1524.5,2
1942,1466201,Alfred,1524.4,70
1943,70826,Inky,1524.4,2
1944,3549054,SMTH | neo!,1524.4,3
1945,1377523,JBKS | aurorasksk,1524.4,1
1946,2742178,AKUMA,1524.4,7
1947,397394,Xelas,1524.4,3
1948,1212975,Bear,1524.4,5
1949,3235222,Thewillinator,1524.4,82
1950,1466717,qaaa,1524.3,52
1951,1553928,JEsport CD EPH | El100tifiko,1524.3,1
1952,547890,Moth,1524.3,4
1953,5446744,Dollop,1524.3,1
1954,45894,TTD | $N,1524.3,160
1955,2880573,POOKIE | The Pile,1524.2,6
1956,23800,Sonicfiend,1524.2,2
1957,1357385,SickleNickle,1524.2,1
1958,5526050,bbnoMana,1524.2,1
1959,4567750,OPHS | Cyberreaper_X,1524.2,1
1960,39004,Dr. derstuk,1524.1,1
1961,5396033,player 4,1524.1,2
1962,640660,Mr.YEET,1524.1,1
1963,135867,BRK-ACS | Jeremyray,1524.1,1
1964,16256,BB | Walby,1524.1,2
1965,2237897,FusRoham!?,1524.1,2
1966,4545607,TempuraCat,1524.1,1
1967,723752,Nen,1524.1,1
1968,4928847,BB8,1524.1,4
1969,1957342,Peckham,1524.0,14
1970,2666023,DC | B2oba,1524.0,1
1971,3564235,4o4 | MessatsuIM,1524.0,1
1972,2078888,UW | Lumeckos,1524.0,3
1973,2403831,Elixir | EchoSpaceZ,1524.0,1
1974,539160,TSC | Yakko,1524.0,5
1975,2596334,Lady .,1524.0,9
1976,600940,Abu3las25 / Laurens,1524.0,1
1977,1213031,Pado,1523.9,5
1978,4063261,CURGL,1523.9,2
1979,2581017,ThrowOut,1523.9,1
1980,2898108,ヒー,1523.9,1
1981,1187858,Le Gief,1523.9,2
1982,141767,#MBFA | 乂丨ㄥㄥ丨ㄖ几,1523.9,1
1983,150358,PSD | 5-Star,1523.9,2
1984,2554031,BEEF,1523.8,1
1985,3344810,SS_Hero,1523.8,7
1986,3493583,Spm | Fixionz,1523.8,1
1987,2416476,Endeavor,1523.8,1
1988,1016436,yaki,1523.8,1
1989,1208906,nairoPower,1523.8,5
1990,3248881,AWF | Worlinyou13,1523.8,1
1991,2446180,UT | gamer kobold,1523.7,1
1992,1951521,bullfrogging,1523.7,1
1993,1211517,Puddle,1523.7,6
1994,253048,Lowercase hero,1523.7,1
1995,5273303,Legacy_21,1523.7,1
1996,312405,Samsin,1523.7,1
1997,3839053,DNL,1523.7,1
1998,2499500,IEATASS69,1523.7,3
1999,2054708,Triple C,1523.6,1
2000,57335,LG | Sandstorm,1523.6,4
2001,1228001,Potato,1523.6,5
2002,2402827,ebs | WAF | MarsBars,1523.6,4
2003,3477070,RX-7 | archie,1523.5,1
2004,5206961,Saiyajin,1523.5,1
2005,2473268,enpicie,1523.5,2
2006,2322987,PEAM | PTC | United ACAB Emirates,1523.5,1
2007,3331431,DREAM BIG | luci,1523.5,7
2008,5080,SR | moky,1523.5,1
2009,338020,4o4 | Yugo,1523.5,1
2010,610275,Birch,1523.5,95
2011,31487,Winx Club | Siddward,1523.4,1
2012,4171888,EderFire,1523.4,1
2013,5507251,Speed,1523.4,3
2014,861163,Naji,1523.4,1
2015,2080611,NYU | BuffJeras,1523.4,4
2016,4919483,HBR | Fury,1523.4,3
2017,2265118,LMNS | Supernova,1523.4,1
2018,849731,Arc | Noah,1523.4,2
2019,939059,Muff,1523.4,1
2020,1108888,ZaZa,1523.3,2
2021,1646588,Halo,1523.3,1
2022,720134,Reyban,1523.3,1
2023,449965,uran10,1523.3,1
2024,5340856,EeveeVGC,1523.3,1
2025,1601461,Last | Departer,1523.3,1
2026,1743562,SWR| | Scammy boi,1523.2,2
2027,389820,Twizzy Bomb,1523.2,5
2028,830074,SAWG | Cappyn,1523.2,1
2029,1988145,Zykles,1523.2,1
2030,1465948,FC | BÄ$H,1523.2,77
2031,2975267,Mafalda | QuizMagik,1523.2,1
2032,2538873,Kuranosuke,1523.2,73
2033,412735,Amnesty,1523.2,4
2034,21113,Snackythagod,1523.2,1
2035,1697145,Alone | Soul6852,1523.2,1
2036,2072028,River.,1523.2,1
2037,3068882,Gekko | MIPS,1523.2,1
2038,576527,SPACIE | ROI,1523.2,1
2039,135970,RemolinoFeroz,1523.2,1
2040,23736,falln / AC,1523.2,1
2041,5427575,AstralZone01,1523.2,1
2042,2627087,BALLS,1523.2,1
2043,40095,SUGOI | ven,1523.1,1
2044,3220848,Kelvin,1523.1,81
2045,1908596,CarbonCorvid,1523.1,1
2046,23498,#BuyMyBook | iDK,1523.1,1
2047,3843986,LTR | Top Tier,1523.1,7
2048,1913367,Idontknow_N_O / RedStellar404,1523.1,1
2049,1047908,Cee,1523.1,5
2050,4003021,Tuche,1523.0,1
2051,2591040,AfterShokk,1523.0,4
2052,3446507,skid,1523.0,3
2053,503384,Foreskinuinely | ProtoMania,1523.0,4
2054,2360513,MW/KL | Koya,1523.0,1
2055,700972,TWR | Nerds | Marz409,1523.0,1
2056,236549,DOMO | Latino heat,1523.0,3
2057,3364739,GOG/LYM? | KANYEREST???,1523.0,1
2058,2147384,RLz | Kocophony,1523.0,1
2059,171491,TCS VGR | D.E.M.,1522.9,1
2060,4780018,Lapranite,1522.9,1
2061,5313836,Gav,1522.9,1
2062,1508158,JADO,1522.9,1
2063,5336576,X | Sougenmu,1522.9,1
2064,821551,Marvin,1522.9,1
2065,2548918,LILTsuki,1522.9,1
2066,1888783,The1stSuperNova / Thorns,1522.9,1
2067,581230,Flow | S.M.E,1522.9,1
2068,1609820,NBG | Master69,1522.9,1
2069,253421,CVLY | Roger,1522.9,1
2070,3815343,CTC | mAmba,1522.8,1
2071,407099,BFG | Red Dye 40 Enjoyer,1522.8,2
2072,5512279,Time Wizard,1522.8,5
2073,4026769,cuddly,1522.8,1
2074,2255194,GodEhisZilla,1522.8,2
2075,312080,Pilp,1522.8,1
2076,41357,Nevada | Arban,1522.8,1
2077,692906,Juicebox,1522.8,6
2078,373215,GhettoOtaku,1522.8,1
2079,1591060,GUMP | YungBiddness,1522.8,1
2080,901519,Lui-Jesus,1522.8,3
2081,707972,IONA | Bob Ross (Welfare),1522.8,4
2082,50956,VinS,1522.8,1
2083,2065860,Akratic627,1522.7,1
2084,3849290,Theurgy,1522.7,1
2085,1311054,Despacito,1522.7,2
2086,47866,fart smella,1522.7,1
2087,3968610,Arominus,1522.7,1
2088,609169,Navi,1522.7,1
2089,4174929,MW | Sakamura,1522.7,1
2090,140138,ML | Kerp,1522.7,1
2091,4841797,Kirbystar,1522.6,1
2092,4624019,Ange Cernuda,1522.6,1
2093,4270017,KABOOM! | Twilight,1522.6,3
2094,2539456,Dark Triad,1522.6,1
2095,2469820,mocha,1522.6,1
2096,4123750,UwU | Satoru_69,1522.6,1
2097,1358829,Skilled Roy,1522.6,5
2098,10861,Savage,1522.6,1
2099,2844492,CG | NONNA | Randy Beans!!!,1522.6,2
2100,4921662,MODLEO/LMDT | Rob Slayer,1522.6,1
2101,2336514,Guanchada,1522.6,1
2102,232776,BK / Diesel,1522.6,1
2103,5524388,dazai,1522.5,1
2104,5095032,Twangy | Twangy,1522.5,1
2105,45435,1G | Smilebot,1522.5,1
2106,36872,becoming,1522.5,3
2107,3668857,AJPink,1522.5,1
2108,1368603,BetrLukyThnGud | Comaris,1522.5,1
2109,1630586,TMT | Spectre,1522.5,1
2110,250894,Envy,1522.5,1
2111,2260573,arlo,1522.5,1
2112,5528000,BA | Vrael,1522.5,1
2113,1175582,CarBev | Moo!,1522.5,5
2114,2526119,WiLD,1522.5,1
2115,1160148,Manu,1522.5,1
2116,5118725,Darrellito,1522.5,1
2117,36462,RPL | Nimbus,1522.5,1
2118,539124,Aster,1522.5,5
2119,4087683,SDMV | charlyy3,1522.5,1
2120,1067158,Rhyno,1522.5,4
2121,509309,gm | trafe,1522.4,3
2122,318435,Clune,1522.4,1
2123,529018,TRUNKS,1522.4,1
2124,1826926,Spig!,1522.4,1
2125,3811315,XOXO | FarDreamer,1522.4,2
2126,913299,Pajarito,1522.4,6
2127,260287,PHNM | Mage,1522.4,1
2128,2653779,Fallen | Arsene05,1522.4,9
2129,1958039,T4T | Aurora,1522.4,1
2130,4192724,Dededebest,1522.4,1
2131,1885425,RiB | Batzy,1522.4,1
2132,246832,ianology,1522.3,1
2133,2995906,Brady,1522.3,1
2134,1347812,Ruden 15,1522.3,13
2135,129564,Enkianz,1522.3,1
2136,2347155,uzi,1522.3,1
2137,1705341,LoxShine,1522.3,1
2138,3738804,HoP | Siro_,1522.3,2
2139,2537855,9Moons | Rat,1522.3,1
2140,41220,AG,1522.3,8
2141,1524969,Danyboy,1522.3,3
2142,668412,Prod,1522.3,1
2143,1646132,Waverider,1522.3,1
2144,227251,DG | Amazo,1522.2,1
2145,5206306,TCG | Friend,1522.2,1
2146,4118604,CAOS | Citric,1522.2,1
2147,1854997,Ray,1522.2,1
2148,5415927,CG.zeke,1522.2,1
2149,4962856,PNG | JRaz16,1522.2,6
2150,4994895,Lee | Joggles,1522.2,1
2151,5011946,XZ | Kindaキ,1522.2,3
2152,1005922,UDB | Roiyos,1522.2,1
2153,415654,Alvinfly,1522.2,1
2154,4287882,Stelter,1522.2,4
2155,47868,Bankai,1522.1,1
2156,3017414,Muddyghoul,1522.1,1
2157,49334,NeilPupper,1522.1,5
2158,2489834,Gavverz,1522.1,1
2159,1493329,Frostmeiser / disheveled,1522.1,3
2160,226786,JAK,1522.1,1
2161,1254769,Simon,1522.1,1
2162,1029647,M,1522.1,5
2163,655665,LILBOWT / Slice,1522.1,1
2164,1708594,BSS | lemons.io,1522.1,1
2165,2795085,nMOG,1522.1,1
2166,5089626,Smash Country | StylesTakeover,1522.1,1
2167,1713578,Akechi,1522.1,1
2168,400851,Kapus,1522.1,4
2169,479192,1UP | Flamax,1522.0,1
2170,669667,B-Wade,1522.0,2
2171,261168,Hope,1522.0,1
2172,4496420,Stelter,1522.0,4
2173,572441,Swift baby,1522.0,4
2174,783294,RAT | badgerz,1522.0,2
2175,1134266,DAWN | Visceral,1522.0,3
2176,5335404,Bane,1522.0,1
2177,2065340,ALCHEMY | Wiccan,1522.0,4
2178,2108067,H0es Mad,1522.0,3
2179,131197,E-serpent,1522.0,1
2180,4077168,alex__rogel,1522.0,1
2181,318051,Mo.Sin,1522.0,1
2182,307762,wtfalcon,1521.9,2
2183,46455,OG | Wolfen,1521.9,1
2184,4258188,Tacitts,1521.9,1
2185,1723761,solvé,1521.9,1
2186,3460277,オニフヨル,1521.9,1
2187,4262048,Yuno,1521.9,1
2188,3554576,mio,1521.9,1
2189,3863939,AlfredoAct4,1521.9,1
2190,5282554,HarrysON,1521.9,1
2191,32911,Vv / Vaporeon,1521.9,1
2192,2303717,UNAG | WOD | Mirage,1521.9,2
2193,274421,Cgaz,1521.9,3
2194,22911,OSG | OR4CL3,1521.9,1
2195,3577573,alliZehT,1521.9,1
2196,1632292,2N2D | Mint Around,1521.9,1
2197,1855363,VIE | ATU | Maddox,1521.9,1
2198,1048513,Harp | Izzt,1521.9,1
2199,64880,Trance,1521.9,1
2200,1037117,Na | Skies,1521.8,1
2201,1017235,USF | ROB,1521.8,1
2202,1839083,HONOR | Porter,1521.8,1
2203,902010,Whisker,1521.8,7
2204,5221104,Komatsu,1521.8,1
2205,2391847,PlsMakeMeLose,1521.8,1
2206,223623,mokoudelta,1521.8,1
2207,1397657,THC,1521.8,1
2208,3453771,Milkshake,1521.8,1
2209,921013,shitter,1521.7,2
2210,3092296,Exo | | Stalkerbird,1521.7,1
2211,3493778,FS | MSD | Moeru ~,1521.7,1
2212,4148594,Stelter,1521.7,4
2213,337357,JaviG,1521.7,1
2214,3631257,VARREL | Wabiichi,1521.7,1
2215,3269446,Beetle,1521.7,1
2216,621300,ShadeV,1521.7,1
2217,1189013,ZENT/EPH LY/SR | Yoan,1521.7,1
2218,1710048,Kc,1521.7,5
2219,5481691,PorkyPops,1521.7,1
2220,281776,SmokePudding,1521.7,1
2221,2497485,やんぬるかな,1521.7,1
2222,3312770,miN,1521.7,1
2223,341516,Cico,1521.7,1
2224,5766,Astro,1521.7,1
2225,2524583,Celestia,1521.7,1
2226,3795911,EG/CBC | TheBlinx,1521.7,1
2227,1405882,CLX | ヤマナクション,1521.7,1
2228,1238812,Cheese,1521.7,1
2229,1488627,the mr morty,1521.7,5
2230,1636582,FENNEL | Miya,1521.6,1
2231,1194511,PHNM | Senn,1521.6,1
2232,5329358,ZATO | Asya Shubina,1521.6,3
2233,3330053,ÑFC | MatZuGo,1521.6,1
2234,5059402,HOCKEY_GAMING_2012,1521.6,1
2235,3735138,Meep / Jaybee,1521.6,1
2236,271383,ME | My Prince,1521.6,1
2237,2066143,aceshooter88,1521.6,3
2238,53565,JVL | waasabi,1521.6,1
2239,2600357,0K | | Ladyknight,1521.6,2
2240,5336281,Mongoose,1521.6,1
2241,3390040,maxx,1521.6,2
2242,413756,LP | StraylightP,1521.6,1
2243,1971084,Krimson101,1521.6,16
2244,2744354,FewFewtrain,1521.6,1
2245,1174700,Zoi,1521.6,1
2246,3907082,Memeachu,1521.6,1
2247,3221270,swiftstarstream,1521.5,1
2248,1864790,Thatonesock,1521.5,1
2249,2896299,しんだ らいおん,1521.5,1
2250,3294444,Ezdog,1521.5,1
2251,1852641,Banked__,1521.5,1
2252,2088014,shuna,1521.5,3
2253,1900578,ESG | BaseLordDaal,1521.5,5
2254,5331772,:p | thpndx32,1521.5,1
2255,26112,Churro,1521.4,1
2256,2005289,Chunk3rs,1521.4,3
2257,2794069,Joebry,1521.4,1
2258,23350,maxi,1521.4,1
2259,2368133,silent,1521.4,1
2260,5484340,Reiji,1521.4,1
2261,1273966,DN | Chef,1521.4,1
2262,5467603,CHP | Swish,1521.4,5
2263,2052822,Zhupo,1521.3,1
2264,3807539,lonzoball2,1521.3,1
2265,4238643,FranDvoid,1521.3,1
2266,3818569,dbylan,1521.3,1
2267,1575394,Sticccy,1521.3,5
2268,3460484,ZFN | BIGsoch,1521.3,1
2269,3535916,Six Echo,1521.3,1
2270,5211041,USCU | bum,1521.3,6
2271,4543651,Wilsports | bevo,1521.3,6
2272,2249218,ブドー酒,1521.3,1
2273,1719868,DLV,1521.3,2
2274,3571867,MASH|YK|GER | Conjuring,1521.2,1
2275,2012765,Kendrik,1521.2,1
2276,699141,585Z | NY Red Nova,1521.2,1
2277,4902619,cmeonline,1521.2,4
2278,401444,Kiru | KiruNYC,1521.2,1
2279,4766101,Kainé,1521.2,2
2280,1502574,Blue ranger,1521.2,3
2281,4755700,Doubles | Kalitokat,1521.2,1
2282,1684088,Saber,1521.2,3
2283,4374789,MR | Hiryu,1521.2,2
2284,500141,chadam,1521.2,1
2285,1064727,axonn360,1521.2,1
2286,223183,Fishbait,1521.2,1
2287,16109,MGFC | CuteJosie,1521.2,1
2288,4937852,SF | SoluFugue,1521.2,1
2289,5043642,grrr | carpal tunnel yay!!!,1521.1,1
2290,1057469,SFL | NaCl,1521.1,4
2291,1751955,Thunderbolt,1521.1,1
2292,4800034,Imported Milk Water,1521.1,1
2293,991550,PhDream,1521.1,1
2294,1044118,N8,1521.1,1
2295,713080,LockDown,1521.1,3
2296,271333,MMG | Seven,1521.1,1
2297,5335467,wowmall,1521.1,1
2298,2922539,Stack Overflow | Denis_Codeur,1521.1,1
2299,2014313,MXC | Chillydorf,1521.1,1
2300,2162955,Keat,1521.1,1
2301,55907,swatal,1521.1,9
2302,1910221,ABG | Uno,1521.1,1
2303,1876283,Joshyito,1521.1,1
2304,324377,carp,1521.1,1
2305,409010,GrandTale,1521.1,1
2306,2204824,CCS | BadWolf,1521.1,1
2307,539956,Metaternal,1521.1,9
2308,138735,Mom92,1521.0,1
2309,3142941,カヲル,1521.0,1
2310,1308429,PFC | MurtleisJordan,1521.0,1
2311,1890568,TM | DreiiK,1521.0,1
2312,1096696,Kades880,1521.0,3
2313,4625013,KDH_64,1521.0,1
2314,1723739,S2W | JayDeeGaming,1521.0,1
2315,4864889,TTV_K_9ONE,1521.0,1
2316,517140,ChrisBCream,1521.0,1
2317,3011715,Dieごろう,1521.0,1
2318,2417969,J$mash,1521.0,1
2319,799380,Solarson,1521.0,1
2320,2202360,Kragg | ThatBupGuy,1521.0,1
2321,185294,Tron Bonne,1521.0,1
2322,2376614,NAMA,1521.0,1
2323,5030556,forney | Tstrom,1521.0,1
2324,1080845,UTK | DBQ | HammerBro,1521.0,1
2325,2143252,Legis,1521.0,1
2326,1617685,quadfatherIII,1521.0,1
2327,1003660,Zekesports | Lone,1521.0,1
2328,1004,Liquid | Hungrybox,1521.0,7
2329,1644815,Ch | Ocular,1520.9,1
2330,4199439,DreTheScientist,1520.9,1
2331,3211992,水戸COME ON,1520.9,1
2332,2059721,Zayn,1520.9,1
2333,3427909,iQHQ | AoN | Raptor,1520.9,1
2334,5017780,Afro,1520.9,5
2335,526120,Shabro,1520.9,1
2336,1903494,GGG | SuperStarz,1520.9,18
2337,5465696,cjdagemini,1520.9,1
2338,2691639,ZETA | あcola,1520.9,1
2339,1271438,BU | Nicksteve,1520.9,1
2340,1361515,rat,1520.9,3
2341,49281,Rubin Law | Ryse,1520.9,1
2342,392187,R+/PSP | FalconXD,1520.9,78
2343,4512919,I LOVE Fenris,1520.9,3
2344,5164416,Garrett,1520.9,1
2345,4534155,ゆり,1520.9,1
2346,36641,NS | Sorry,1520.9,1
2347,2327981,WAMP | Okie,1520.9,1
2348,3714215,LIVE,1520.8,1
2349,370999,Xaria,1520.8,1
2350,1174650,Mooncookies,1520.8,1
2351,2914950,Shido,1520.8,1
2352,2911479,LBE | WAMP | Jay24k! :3,1520.8,1
2353,21746,6OH!3 | Soulless,1520.8,1
2354,6180,Goomba,1520.8,5
2355,3450706,マルマイン,1520.8,1
2356,4027034,senshi,1520.8,1
2357,4063402,Yorha WARC,1520.8,1
2358,71105,Capitancito,1520.8,1
2359,1501049,TheManaLord / Draxsel,1520.8,1
2360,266184,bloogo,1520.8,1
2361,4476481,BTL | Omega,1520.8,1
2362,2494542,TheGameMan,1520.8,1
2363,1154537,Matcha,1520.8,3
2364,3763327,Re:VexZan,1520.8,1
2365,2700639,Desimus,1520.8,103
2366,41545,Buntherz,1520.8,1
2367,3986171,かんじき,1520.7,1
2368,1919697,NYCTristan,1520.7,1
2369,2250064,Rcrd,1520.7,1
2370,171910,average,1520.7,9
2371,5284757,player 4,1520.7,2
2372,1574400,Mapletin,1520.7,1
2373,3377811,9th/HTE/HG/PHS | Phoenix,1520.7,1
2374,264400,Suoh / Mena,1520.7,1
2375,1537354,tweaker,1520.7,1
2376,2471083,UnicornProGamer,1520.7,1
2377,1243536,JDV,1520.7,1
2378,3993879,GRNT | SXU | Vortic,1520.7,1
2379,520271,Roka,1520.7,1
2380,1065777,きくざかり,1520.7,1
2381,1866109,BubbleFuel,1520.7,1
2382,5478317,quote6,1520.6,3
2383,22374,Grey,1520.6,1
2384,734182,BoSS | CHAS,1520.6,1
2385,138183,Odyssey,1520.6,1
2386,1840715,Crackshot,1520.6,1
2387,1245094,いんぜりー,1520.6,2
2388,1035127,DeKa,1520.6,1
2389,469258,kusiwastaken,1520.6,1
2390,1106250,Free Agent | RockMan,1520.5,1
2391,5487810,Ado | Genkaku,1520.5,1
2392,144798,akir,1520.5,4
2393,3519742,Logi Carra,1520.5,1
2394,4909946,Imakoolkirb | Kirar,1520.5,1
2395,2150049,Haruhi,1520.5,1
2396,353073,BB | Regalo,1520.5,2
2397,277311,Ringo,1520.5,1
2398,564784,Vakira Man,1520.5,1
2399,537005,Kira_Johan,1520.5,1
2400,24228,Zaheer,1520.5,1
2401,1178915,HRSEPWR | Stall1on458,1520.5,1
2402,3605541,Aero,1520.5,4
2403,1005227,Metal,1520.4,5
2404,5115755,player 4,1520.4,1
2405,1592885,Adam,1520.4,1
2406,2035552,TB | Blizzard,1520.4,3
2407,4380427,SamaelGustav,1520.4,1
2408,277520,Jay,1520.4,5
2409,1210115,itemhog,1520.4,8
2410,4946849,Puzeta,1520.4,1
2411,61570,YC | Pappi,1520.4,1
2412,5333618,player 4,1520.4,3
2413,1040674,ZSOS,1520.4,2
2414,5331030,player 4,1520.4,1
2415,3827345,Super_Yan,1520.4,1
2416,2701491,LadyRugz,1520.4,1
2417,1739886,K,1520.4,1
2418,390882,FireThePyro,1520.4,1
2419,4754954,ABT3 | Kaiju Walt,1520.4,1
2420,281085,あず,1520.4,1
2421,948829,Neutral,1520.4,1
2422,5314574,Grina,1520.4,1
2423,1780695,LBE | Raybands,1520.4,101
2424,467811,Gamboa,1520.3,1
2425,4154775,Tatsol,1520.3,1
2426,2317767,Oraces,1520.3,1
2427,5444098,Blink1958,1520.3,1
2428,1504469,KingKirb64,1520.3,1
2429,36972,XL | Kwaz,1520.3,1
2430,5220730,Laniel,1520.3,1
2431,3925469,FSC | Tessellate,1520.3,1
2432,3370056,Matthias,1520.3,1
2433,182602,RVNT| | Rax,1520.3,1
2434,3005302,Shinystone,1520.3,1
2435,1207657,Slogs,1520.3,1
2436,415164,HONOR | Pokelover46,1520.3,3
2437,158499,Lancelot,1520.3,2
2438,3056663,wonderland | SnowInMay,1520.3,1
2439,2544775,sister,1520.3,1
2440,1198265,sBU | Carmine,1520.3,6
2441,1699799,Hoss | Guest 05,1520.3,1
2442,2353095,Toejam,1520.3,1
2443,3890634,Xela,1520.2,1
2444,3430604,T1 | mickeyneo!,1520.2,1
2445,180735,DMG | KML | Zakc,1520.2,1
2446,5267855,Ruminous,1520.2,1
2447,3187990,jaicus / narmfr,1520.2,1
2448,2191370,Josh | Josh TinglyJungle,1520.2,1
2449,3406818,JayEm,1520.2,5
2450,5310030,gwyn,1520.2,1
2451,2326793,_Acid_Cookies_,1520.2,1
2452,3423061,ATC | BB | Grenitsu,1520.2,1
2453,4297845,Zzz | JK,1520.2,3
2454,1565806,Charles,1520.2,1
2455,3440801,CHP | Moat,1520.2,4
2456,464351,Wal00gi,1520.2,1
2457,60506,ssbkid / Sae,1520.2,1
2458,58054,WSHB | Red Squirrel,1520.1,1
2459,3848837,TEMPEST,1520.1,1
2460,2984970,Captain AV,1520.1,1
2461,4104328,PaypalMe-EnnoBro,1520.1,1
2462,220312,Primal,1520.1,1
2463,2356872,Wildz,1520.1,1
2464,2704545,Collin$,1520.1,1
2465,559813,Ry Schnee,1520.1,1
2466,220457,3D | A-A-ron,1520.1,2
2467,1003263,Sailor Jess,1520.1,27
2468,4217557,GlockRoach,1520.1,1
2469,4283675,Beater,1520.1,1
2470,32212,Dick Puncher | Stage Hazard,1520.1,2
2471,3546424,Eromath,1520.1,1
2472,4547573,KoopStar,1520.1,1
2473,4045946,Opila Bird,1520.1,1
2474,30163,2GG | komorikiri,1520.1,1
2475,1404005,stop_dodgin,1520.1,1
2476,1049310,VenomFang,1520.1,1
2477,215443,jaren!,1520.1,3
2478,1967785,RDMP | HTX | Gek,1520.1,1
2479,2471981,ApacheGaming,1520.1,1
2480,9976,Angel Cortes / Tokyo,1520.1,1
2481,1109584,MrMay600,1520.1,1
2482,44439,Slime / Nitro,1520.1,4
2483,4876,will1v1_ttv,1520.0,1
2484,40118,BUNK | Switch,1520.0,4
2485,4631033,Gio,1520.0,1
2486,1067396,LOVE | SingleAye,1520.0,1
2487,157010,skittles / あcola~fan ろくなな,1520.0,1
2488,2225138,Pany,1520.0,4
2489,2487027,TheFanatic,1520.0,1
2490,1018426,SQXL | MayanRyan,1520.0,1
2491,70133,Ferf,1520.0,1
2492,2195459,Kirbyfan,1520.0,3
2493,3366327,お味噌汁,1520.0,1
2494,1238970,Alex2020,1520.0,3
2495,4214649,LT | LleytonSpades,1520.0,3
2496,1039246,LD | Hino,1520.0,1
2497,3576637,TCNJ | ~ShineBurst~,1520.0,1
2498,2637253,TF | KidDracula,1520.0,1
2499,3376595,けん/KENsma管理人,1520.0,1
2500,443865,N[B]C | Moose,1520.0,1
