rank,entrant_id,name,elo,sets_played
6350,1091104,Repto,1466.7,2
6351,2943393,Mikedude,1466.7,2
6352,5426012,Cinosix,1466.7,2
6353,5403490,quos,1466.6,2
6354,5251599,YeetGod,1466.6,2
6355,3635021,hauntedhelm,1466.6,2
6356,991742,TakeTheCan,1466.6,2
6357,4979879,607 | Sue,1466.6,55
6358,1010672,Buldging Bonis,1466.5,2
6359,5433025,ArgusDu,1466.5,2
6360,2676136,OTU | Kirx2,1466.5,2
6361,3876951,Chari,1466.5,5
6362,1059032,TheGodRA,1466.5,2
6363,5464042,ZENI,1466.5,2
6364,657266,Ithanias,1466.5,2
6365,1693752,WE OUTSIDE | Ascension,1466.5,56
6366,5527014,PAPI,1466.4,2
6367,1885868,Mauga players,1466.4,7
6368,5288202,Alex,1466.4,2
6369,1091057,spiddey,1466.3,2
6370,5195476,Impact,1466.3,2
6371,1409163,Bizcocho,1466.3,2
6372,4299016,67 | Eeffoc,1466.3,2
6373,978405,Ikana,1466.2,2
6374,2890870,Denyu,1466.2,2
6375,1370440,Toast,1466.2,2
6376,1114497,Maduro,1466.2,2
6377,185474,VoM,1466.2,2
6378,3670725,Kidneyb,1466.2,2
6379,1151280,Chevy,1466.2,2
6380,5264387,BEEF,1466.2,2
6381,1396823,Notarlgirl,1466.2,2
6382,5493196,Drifted,1466.1,2
6383,5463941,Mike,1466.1,2
6384,4985527,CAROUSEL | noro,1466.1,2
6385,1125759,Nokys,1466.1,5
6386,130449,=^_^= | SFUTH,1466.1,2
6387,1047931,Crowley,1466.1,2
6388,2392742,Venrid,1466.1,90
6389,4678691,saydot,1466.0,5
6390,900792,ENC | Salty Fun,1466.0,2
6391,4820103,murkury,1466.0,2
6392,5481915,Icarus,1466.0,2
6393,4984813,CAROUSEL | zombie,1466.0,2
6394,1010676,O-Diesel,1466.0,2
6395,2972185,Chungus,1466.0,2
6396,5384860,Osama,1465.9,2
6397,5037204,MRgolden,1465.9,2
6398,5492285,Ducky,1465.9,2
6399,1444006,Civil,1465.9,2
6400,1954010,toad (B),1465.9,323
6401,1358830,Scorpio,1465.9,2
6402,1396688,Flaring Aqua,1465.8,2
6403,57302,Jish | Jish,1465.8,6
6404,5247633,erasedcitizen,1465.8,2
6405,1242708,joeru_br,1465.7,2
6406,876109,Spike,1465.7,2
6407,4873458,UnbanSteve,1465.7,2
6408,3586903,Epic gamer,1465.7,2
6409,1086647,Ishtar,1465.7,2
6410,1631033,Hung | Mufn,1465.7,2
6411,3780343,Speedyon,1465.7,2
6412,5308104,Patrick,1465.7,2
6413,2552891,DatBoiNikku,1465.7,2
6414,1936086,CHEDDA/GG,1465.7,2
6415,5195535,phosphoDiester,1465.6,3
6416,4648743,Eboys,1465.6,2
6417,5450860,r0yalGenesis,1465.6,2
6418,5300719,ZitiTrifling,1465.6,2
6419,4516295,NP | the creature.,1465.6,2
6420,2429161,hellopio,1465.6,8
6421,1476127,ryan thomas,1465.6,2
6422,5090691,Kirby | J__DA__FOOL,1465.6,9
6423,157455,We Are | Cannagar,1465.5,2
6424,2650505,anomaly,1465.5,7
6425,1525333,SBF | antwan,1465.5,18
6426,5486255,VG93,1465.5,2
6427,3031018,Stbr,1465.5,2
6428,5013667,Rpto,1465.5,4
6429,1335513,Denz,1465.4,2
6430,3569548,ACHOO! | Fall,1465.4,4
6431,2762474,Redact,1465.4,4
6432,1513765,CLEVELANDLANTIS,1465.3,5
6433,3792824,George,1465.3,2
6434,3761490,WAWAYANDA,1465.3,2
6435,5351037,Christian,1465.3,2
6436,971433,HB | Frisbee,1465.3,2
6437,5251199,BluDiamond,1465.2,2
6438,2982182,TC | left,1465.2,5
6439,2909572,SMN/BB | samba_migo,1465.2,2
6440,5152352,NITR | JUANJO,1465.2,2
6441,1211426,Mage Ferago,1465.2,2
6442,5511839,the mole,1465.2,2
6443,2798444,Thor,1465.2,2
6444,1444012,Crazierz,1465.2,2
6445,795777,TwizzyBomb,1465.1,3
6446,3102074,Thorty,1465.1,6
6447,4519990,GSG | MOB | Reed,1465.0,2
6448,2890872,Legend of Capo,1465.0,2
6449,3021157,SpiggitySpoo,1465.0,2
6450,4994990,B-atman,1465.0,2
6451,1689835,Julionn / Big Woof,1465.0,2
6452,3332229,TIMPALA,1465.0,5
6453,5288189,skorz2,1465.0,2
6454,2387170,ggecko,1464.9,3
6455,1009877,Devilman,1464.9,3
6456,1213264,Gman50up,1464.9,2
6457,3751314,BlazeN,1464.9,2
6458,1466181,Arid Lemming,1464.9,2
6459,5308111,JohnnyBoiXD,1464.9,2
6460,5452717,Nintendo F,1464.9,2
6461,3687630,GRNT | Elam,1464.9,2
6462,66840,YE | Showkase,1464.9,27
6463,3745058,DAG,1464.9,2
6464,4966031,ACCC | Neome,1464.8,4
6465,5462553,Nas,1464.8,2
6466,221537,CHV | Procyon,1464.8,61
6467,5251284,POOP DEALA,1464.8,2
6468,1344189,FreshGags,1464.8,4
6469,1537941,spacebrojakob,1464.7,5
6470,2653486,SBU | neso,1464.7,57
6471,1181821,swatty524,1464.6,4
6472,1440849,ODSY | Tharpy,1464.6,9
6473,1092735,CHIBI / Blap,1464.6,56
6474,5417615,toga,1464.6,2
6475,2363316,Mambo,1464.6,2
6476,1047923,PANDA,1464.6,2
6477,3734488,Rageofcp,1464.6,2
6478,4002691,RIT | NotRowin,1464.5,2
6479,5528951,ig_johnnny,1464.5,2
6480,5240,bye2,1464.5,3
6481,138012,Anorey / TravMoney,1464.5,2
6482,1358859,George,1464.5,2
6483,5163580,67 | SkibidiLabubuRizzPhonk,1464.5,2
6484,5035814,vv,1464.4,2
6485,4528608,Showtime | Tev,1464.4,4
6486,3688574,Big_Tilt,1464.4,2
6487,4087304,BlazeN,1464.4,2
6488,658141,Jade / Dumbboard,1464.4,2
6489,4291633,Swiss,1464.4,2
6490,4265042,tgz | leftw1nd,1464.3,2
6491,5035653,Sam,1464.3,2
6492,4907461,Dae,1464.3,2
6493,2695746,DC | Jujulabubu,1464.3,7
6494,3616808,LOON | MaLi,1464.3,49
6495,1502369,RamRnch,1464.3,4
6496,2787718,TajMahal,1464.3,2
6497,5283173,Darimbus,1464.2,2
6498,5235509,Breadmasterio,1464.2,2
6499,2815426,Stinky PEtE,1464.2,2
6500,5141405,ByteOf87,1464.2,4
6501,5219022,Luffy7609,1464.2,2
6502,2097989,shoobopper,1464.2,3
6503,1358828,Lando,1464.2,2
6504,1396861,Hot Potato,1464.1,2
6505,5492102,GamerVeteran,1464.1,2
6506,4790589,BC Gold | SparkUnknown,1464.1,4
6507,1466254,johnnie,1464.0,2
6508,5311959,MiniMochi,1464.0,2
6509,4856387,Hxst,1464.0,2
6510,3026055,Squadala!!!,1464.0,2
6511,1370306,zimbabweman,1463.9,5
6512,1213266,Rangerfan359,1463.9,2
6513,4002671,MK ASTRO,1463.9,28
6514,4823556,Jayrosen,1463.9,2
6515,1213304,Turtlez,1463.9,2
6516,5296191,fart king,1463.9,4
6517,5035039,Choco,1463.8,2
6518,4941552,Tate10,1463.8,4
6519,902052,AGENTS!YF0X0MEGA,1463.8,5
6520,970468,Iona University,1463.8,75
6521,5339930,Inferno,1463.8,4
6522,5530980,Tea,1463.7,4
6523,3997416,KornDog | Littlejordan44,1463.7,3
6524,1224158,Joker,1463.7,21
6525,2791892,Pie | Chin341,1463.7,2
6526,4179595,BAD | Kakarot,1463.7,2
6527,5489009,Kevin E Levin,1463.7,2
6528,4314981,Littymj,1463.7,2
6529,5090756,dao,1463.7,2
6530,1210160,PalmFire,1463.6,86
6531,5476857,Amoeba,1463.6,2
6532,5417503,Cyan Prince,1463.6,2
6533,4305222,TengoCancer | TengoCancer,1463.6,3
6534,5202502,buki0300,1463.6,2
6535,5349709,Exho,1463.5,2
6536,2787789,deex3,1463.5,2
6537,404762,EEL | Emi,1463.5,2
6538,320567,Sway,1463.5,2
6539,3852017,200 000 gigglebytes,1463.5,3
6540,3334712,swag owner,1463.4,6
6541,5521254,Adrii,1463.4,2
6542,3628691,R.R.A.C.Player,1463.3,2
6543,126119,artist | NEK,1463.3,5
6544,1312613,meranda,1463.2,2
6545,5456483,Spookier518,1463.2,2
6546,4341807,Pineapple Queen,1463.1,2
6547,3846824,Zenith,1463.1,2
6548,3731012,Iron | Ironation,1463.1,2
6549,4381320,namednugget,1463.1,2
6550,5440192,Mcdot$15,1463.0,2
6551,2150042,GalenGale,1463.0,2
6552,5263983,Juanacon,1463.0,2
6553,1669551,muffin,1463.0,2
6554,5023492,Yojo,1463.0,3
6555,5004700,Exploit,1462.9,4
6556,5530865,Chenango,1462.9,2
6557,5532495,uri,1462.9,3
6558,1381029,Gotennn,1462.9,2
6559,2462478,GEORGE,1462.9,2
6560,3044499,Björken,1462.8,2
6561,3386584,QTN | Mr. President,1462.8,6
6562,1685970,Suz,1462.8,2
6563,2239818,Nyam,1462.8,7
6564,3191716,UglyBean,1462.8,7
6565,3935870,NEFN | SkyFoxBox,1462.7,2
6566,5009681,M1,1462.7,4
6567,4912,Firewater,1462.7,7
6568,1709763,MICKEY | S.A.N.D.,1462.7,2
6569,1196600,Carmello,1462.7,2
6570,2311476,Tyswan,1462.6,3
6571,2433722,GillaMon,1462.6,2
6572,5363914,NRB,1462.6,4
6573,1723601,flapjack,1462.6,2
6574,4507750,ROSE | Carmine,1462.6,2
6575,4968423,TheSoreTucker,1462.5,2
6576,1386933,hailey,1462.5,2
6577,3041666,Buke,1462.5,108
6578,1006188,GWU | PokeBlu,1462.5,12
6579,5509416,silver,1462.5,2
6580,3315641,Team red | Ajred,1462.5,75
6581,4995804,KeyBoardMelee,1462.4,2
6582,1945207,Oogily,1462.4,3
6583,5300462,SevenTure,1462.4,2
6584,2330748,Lizard,1462.3,2
6585,3131712,PeaceEIY,1462.3,2
6586,5492489,gaygranny,1462.3,2
6587,4963734,TowableLamp,1462.3,2
6588,3513022,noserock,1462.3,6
6589,4975262,Voidkarma,1462.3,4
6590,5471354,Adriana.iris,1462.2,2
6591,1046471,Usagi,1462.2,2
6592,4493365,MBS DUST | Fhantum,1462.2,2
6593,5288462,uncle1sttouch,1462.2,2
6594,1291412,mN,1462.2,5
6595,5146495,Woah?!,1462.2,6
6596,3741073,balls,1462.1,2
6597,5350783,nioskee,1462.1,5
6598,5317238,UC | Jonathan,1462.1,3
6599,1033744,NotBlAkE,1462.0,2
6600,5311896,BELLST | TheBass,1462.0,3
6601,3308397,Recount,1461.9,14
6602,5393196,sinema,1461.9,4
6603,1479384,Shugokimon,1461.9,9
6604,1497408,Amarantha / don,1461.9,3
6605,4459822,TretheYokai,1461.9,2
6606,3765781,the don,1461.8,2
6607,5522713,angel cruz,1461.8,2
6608,5092440,Devoid,1461.8,2
6609,5500442,agony,1461.7,2
6610,5134371,Ayori,1461.7,3
6611,5331849,Folk_Valley,1461.7,3
6612,1965894,godpartikle,1461.7,3
6613,2401757,CU | casa della mozzarella,1461.7,74
6614,2940248,Flex,1461.6,6
6615,1695597,Cadrega,1461.6,2
6616,5288210,yasin,1461.6,2
6617,904295,Zio,1461.6,4
6618,3493615,SRFLOWERS,1461.6,2
6619,5464038,Altru,1461.5,2
6620,1659263,MC Esports | Hammer,1461.5,2
6621,2177714,JPjumper,1461.5,3
6622,4789415,smblue,1461.5,2
6623,4018296,REV | LevelOne,1461.5,2
6624,1462092,IRON GRD | Kaido,1461.4,22
6625,4293445,dunk.d,1461.3,6
6626,5339529,LarpLLarpsahur,1461.3,2
6627,2433246,UnMinuto,1461.2,2
6628,4981531,twinbro,1461.2,2
6629,609169,Navi,1461.2,22
6630,5332676,Animage,1461.1,3
6631,4959499,Jasona5,1461.1,7
6632,3703506,OB | Slurps,1461.1,69
6633,2020997,NOwl_XX,1461.1,2
6634,3170226,GNF | ArmorUp,1461.1,2
6635,4994582,TD | shudha,1461.1,2
6636,1811106,poem.,1461.1,4
6637,5363919,Shadow,1461.0,4
6638,5532500,Kyle,1461.0,3
6639,5502700,brayden,1461.0,2
6640,2132975,Help | Boop,1461.0,2
6641,4984826,carousel | pyrojuliet,1461.0,2
6642,2933000,Fantasy,1460.9,78
6643,4460988,AHS | UpgradetheThing,1460.9,3
6644,4789276,Billy V.,1460.9,2
6645,4751166,TTD | ShotoWojo,1460.9,2
6646,959027,ZeXa,1460.9,24
6647,5151858,Jehuty,1460.9,2
6648,3917953,Asteria,1460.9,9
6649,1259341,Dorp,1460.9,27
6650,4913602,Lotuskeep,1460.9,2
6651,982874,Filthyy,1460.8,2
6652,3782904,BlazeN,1460.7,2
6653,3596144,Ike,1460.6,2
6654,3101527,CL3,1460.6,2
6655,148121,George,1460.6,9
6656,3896098,Mykarm.,1460.6,2
6657,4983880,Shadowjacob72.5,1460.6,2
6658,5006857,JE1120,1460.5,2
6659,5319284,Judhead,1460.4,2
6660,4069218,Crisiscrumble777,1460.3,2
6661,5294572,Comatoad,1460.3,2
6662,18504,janky,1460.3,2
6663,5367297,Darorei,1460.2,4
6664,4915222,az,1460.2,4
6665,747674,TG | PerfectEffectX,1460.1,8
6666,5487479,CatMarrow,1460.1,2
6667,4563999,FarmerNoodle,1460.1,3
6668,1589248,James Scott,1460.0,2
6669,5304477,Zangetsu,1459.9,3
6670,5122805,MBS DUST | Fhantum,1459.9,2
6671,1778468,M3 Chaotic,1459.9,2
6672,4799280,Baithoven,1459.9,5
6673,2283366,Mitosis Man,1459.8,2
6674,5471424,Dag,1459.8,2
6675,5521250,P Fuego,1459.8,2
6676,1058315,MMMM~,1459.8,3
6677,2943445,Aleks,1459.8,2
6678,3975151,Cheech,1459.8,5
6679,3999038,Poptart,1459.7,2
6680,5498732,Michael L.,1459.7,2
6681,5462554,sosa,1459.7,2
6682,5506502,Suavemente,1459.6,2
6683,1068887,FSC | Tal_Dave,1459.6,5
6684,5333519,Ratón,1459.6,2
6685,4441990,SuperStuyBros. | Eth123,1459.5,45
6686,5042940,sz,1459.5,3
6687,3645722,coldramen!,1459.5,3
6688,135818,YeetGod,1459.5,4
6689,5457766,Bear,1459.5,2
6690,2364643,GGCT | Robbjam,1459.5,3
6691,5255252,MikeyTime,1459.4,3
6692,4681611,Quixote,1459.4,2
6693,5474873,ChrisHD,1459.4,3
6694,2432540,TSG | Marnix4PF,1459.3,3
6695,3712680,Allusion,1459.1,2
6696,4820838,JacobEqualsGood | othawise,1459.1,2
6697,4488560,Cheech,1459.1,5
6698,5300201,TheOldMan,1459.1,2
6699,4397911,Lash,1459.1,5
6700,2604285,Niteowl11611,1459.1,2
6701,1468631,PU | AstroBoost,1459.1,3
6702,3349086,AKUMARD,1459.0,12
6703,4809006,Spaceman5,1459.0,2
6704,3127980,jA,1459.0,55
6705,1296443,sentry | stubborn,1459.0,58
6706,734978,Iron Grid | TG | Morrasod,1459.0,3
6707,5528998,law,1458.9,2
6708,5493207,FTN | Unrestrain KeyGlock,1458.9,3
6709,1358756,Marco,1458.8,4
6710,5429872,Pvphurts,1458.8,2
6711,38830,Avery!,1458.8,3
6712,4823448,789,1458.7,2
6713,272701,Premasaur,1458.7,51
6714,2271490,Shep,1458.6,6
6715,5238147,Astrolotl,1458.5,6
6716,5520306,Tewmwo,1458.5,2
6717,5461787,YOSUKE FIT,1458.4,2
6718,4603945,Luny,1458.4,3
6719,4615854,Generic,1458.4,2
6720,2373488,ThatOneHermit,1458.4,4
6721,2890480,TapH2o,1458.3,2
6722,4314058,UNCG | LuiCrack21,1458.2,5
6723,70443,TaDavidID,1458.2,2
6724,1412604,HealerJavier,1458.2,3
6725,68529,D,1458.1,2
6726,5089333,lobotomite | Hammy,1458.1,3
6727,2495516,CringeBaby,1458.1,5
6728,3680739,Lil_Shroom,1458.1,4
6729,1642464,PADB,1458.0,2
6730,4960507,ButtMonkey,1457.9,8
6731,5047371,Arecaceae,1457.9,5
6732,1451799,Footwater,1457.9,4
6733,4539102,Tonnick34,1457.9,3
6734,68211,Duke,1457.8,2
6735,4907375,Wunnada1,1457.8,6
6736,5473121,ZENI,1457.7,2
6737,2787231,MOB | Celcha,1457.7,7
6738,4148242,MOB | Bobo,1457.7,2
6739,5317242,UC | Michael,1457.6,2
6740,411580,Shoat,1457.6,5
6741,5218146,Grim,1457.6,3
6742,5505023,RADIO!,1457.5,15
6743,1316609,Parapsyche,1457.4,3
6744,2813572,ScoffingConch87,1457.4,5
6745,1159658,Toogis,1457.4,33
6746,3098383,CL3,1457.4,2
6747,4041315,RyanTFR,1457.3,5
6748,256527,Pawnchan,1457.3,9
6749,4961531,I.O.N | Kazuha Tempurha,1457.2,2
6750,5404454,IzzTheKid,1457.2,3
6751,5171452,TCG | Duck,1457.2,3
6752,3066346,Zentaiyer,1457.2,3
6753,4327832,Nasa,1457.1,3
6754,4523317,Cecelia,1457.1,5
6755,1422826,Darcy,1457.1,2
6756,2609146,THE BOIS | Imapotato,1457.1,141
6757,3756570,Mr. Torchon,1457.0,5
6758,424918,BHaus | Mirror Magic,1456.9,3
6759,3632321,Asher,1456.9,3
6760,2847784,DandyMan,1456.9,3
6761,3107231,POP Smash | Zucaritas03,1456.8,141
6762,2651805,star !,1456.8,2
6763,5228680,JPN | KurtSwitch,1456.7,2
6764,1218925,Spant,1456.7,4
6765,5504879,YBG | Snowbunny Mind Control,1456.6,2
6766,4863466,Peenar | Luimadeit,1456.6,2
6767,2676871,Fal | Eliminate,1456.6,75
6768,4289090,cartfein,1456.6,2
6769,1894408,Emzy,1456.5,6
6770,3644866,UselessName12345,1456.4,2
6771,3747783,Jams by Jyesh,1456.4,3
6772,4955088,Gipper,1456.4,3
6773,1526577,Floptimal,1456.4,2
6774,5173844,Masq Maskera,1456.3,2
6775,521473,PSG | Grixis,1456.3,5
6776,917917,1MS | Rei,1456.2,9
6777,28594,RVW,1456.2,76
6778,5206418,Bport Esports | Rockdefender,1456.2,4
6779,5241859,absol,1456.1,2
6780,1509599,Freyja,1456.0,3
6781,3194499,Kura (B),1455.9,3
6782,2095912,BCCE | DuhBeeKeeper,1455.8,16
6783,444993,C2F | Katotan,1455.8,4
6784,5383518,Kirbypuff,1455.7,4
6785,5167296,TheOctoKing,1455.7,3
6786,4443888,jellydonut,1455.6,22
6787,3982675,10gu?!,1455.6,3
6788,943527,MegaMito,1455.5,51
6789,1581939,:3 | Sigma Nine-Set,1455.5,4
6790,145433,3D | Air Gordon,1455.5,3
6791,3784978,Inky Train,1455.4,5
6792,2550511,ChromaBPD,1455.4,112
6793,2798443,Purp,1455.3,2
6794,1568546,Scourge,1455.2,5
6795,4608470,Sphinx,1455.2,55
6796,2772410,SubPar,1455.1,4
6797,4230804,Onyx,1455.0,3
6798,1485017,OneWhoRants,1455.0,3
6799,1655989,SweetMayo,1454.9,4
6800,4754790,ryyyan,1454.9,4
6801,1466183,quince,1454.9,3
6802,2979661,TingTong,1454.9,3
6803,4783213,Planman0,1454.9,5
6804,1689774,fuckboiiii,1454.8,2
6805,2427862,Nightmare,1454.8,4
6806,5281567,Inezuse,1454.8,17
6807,5244345,Dark Knight,1454.8,3
6808,3799771,Auresco,1454.8,5
6809,3803409,Cicatrix,1454.7,3
6810,2618966,MOB | Stelter,1454.7,7
6811,5335725,Lae,1454.7,2
6812,1391703,NYU | Coelocanth,1454.7,67
6813,1005803,Pado,1454.6,5
6814,3448708,Panacea,1454.6,3
6815,4216485,S.T.I.C | IBM,1454.5,4
6816,4305158,David,1454.5,7
6817,3778680,xXBIGTWEAKERXx / MasKey,1454.5,3
6818,3112289,Quetzal,1454.4,4
6819,1383873,RAMONE,1454.4,4
6820,2074159,SBU || CB | Chudliest Catch,1454.4,87
6821,1003574,Tonystarch,1454.2,5
6822,1004590,NaNdIdDy,1454.1,9
6823,5472982,Pews X,1454.1,2
6824,861063,bobandjim,1454.1,5
6825,3063803,Sunset,1454.1,4
6826,1448860,ender,1454.0,4
6827,228239,Jun,1453.9,119
6828,5025169,Gael,1453.8,2
6829,3408716,qwimm,1453.7,96
6830,4122237,mr. chef,1453.5,4
6831,5504220,big_m,1453.4,4
6832,5472764,Crzymro,1453.4,3
6833,2847959,Paws420,1453.4,3
6834,1899404,Urchent,1453.4,4
6835,1194774,Tempo,1453.4,3
6836,3392105,No tag,1453.3,5
6837,941889,Yangry,1453.3,5
6838,5083240,Titan,1453.3,8
6839,4906784,Dao,1453.2,5
6840,5432834,Pengu,1453.2,2
6841,1210502,iLuvJesus | Bulbasir,1453.2,5
6842,3388699,Javi,1453.1,5
6843,4465414,N25>.< | MikuMikuBeam>-<,1453.0,123
6844,3799128,Birch,1453.0,5
6845,3618739,oscarwildefan69,1453.0,65
6846,5469767,Yassyle,1452.9,8
6847,2162564,CreamedLad,1452.9,5
6848,5532492,BerrysNCream,1452.9,5
6849,5344953,juan,1452.8,2
6850,3378257,Birdman,1452.7,4
6851,45775,LB | Swiftly,1452.7,75
6852,71195,Gio~Setsuna,1452.7,8
6853,4963919,adam:),1452.7,4
6854,5367299,42F,1452.6,5
6855,1018822,Rockin Jr.,1452.6,76
6856,5011702,Sunspark,1452.6,3
6857,3759410,Moonbeam,1452.6,12
6858,315515,2%,1452.5,3
6859,1213302,Skilled Roy,1452.5,4
6860,5492641,Devyyn,1452.3,4
6861,5012469,C2GS | Kost Malone,1452.3,6
6862,531972,Birdswithteeth,1452.3,4
6863,5475691,Popcorn,1452.3,3
6864,5367298,Kidtwizz,1452.3,5
6865,3799103,Drilago,1452.2,5
6866,2245573,Blixen,1452.2,4
6867,2977659,QD3.14,1452.1,35
6868,3949483,ODA LVL | Blucket,1452.1,4
6869,5440373,Flimmy,1452.1,4
6870,3579712,BER,1452.1,4
6871,5145704,ASX | Anter Infinite.,1452.0,3
6872,5251285,PRXPHECY,1452.0,3
6873,1042501,bobz,1452.0,5
6874,1813348,OUG | Abruzaza,1451.9,4
6875,2997117,HPixels,1451.9,67
6876,4198888,CDROM,1451.9,3
6877,16034,Vale / NiGHTS,1451.9,6
6878,5511823,Gurple death,1451.8,3
6879,1334807,KOPA,1451.8,74
6880,1842329,CrossingxFate,1451.7,4
6881,2406828,Dengaku,1451.7,3
6882,5462570,Tracz,1451.5,4
6883,184077,UC | Mayyro,1451.5,85
6884,1211230,Pistachio,1451.5,5
6885,5310198,Maveryck,1451.4,9
6886,5038719,The Orbyssey | Orbysseus,1451.4,5
6887,4966258,TeeFree,1451.3,9
6888,5429328,Arcane,1451.0,3
6889,1348308,585Z | The Clobber,1451.0,3
6890,1588085,SuperSweet,1451.0,4
6891,1383891,Narwhal,1450.8,4
6892,5419345,Kairo,1450.8,4
6893,573466,WC gaming | | User,1450.8,532
6894,5015952,QuestTaker,1450.7,3
6895,4341096,JAVI,1450.6,6
6896,5344969,ethan,1450.6,2
6897,2174205,Iftach,1450.6,5
6898,1744011,Kaizen,1450.5,4
6899,134119,Winds,1450.5,6
6900,4202847,Goldheart,1450.5,5
6901,5529003,Exho,1450.5,3
6902,4933513,MimiX,1450.4,5
6903,144157,CGCTCP | Noose,1450.3,4
6904,5238323,Marqueef,1450.3,3
6905,426707,Thadamas,1450.3,3
6906,5507514,IRageTooMuch,1450.2,5
6907,5471323,RGS | Headphones,1450.2,7
6908,1057144,CSR | Halfcraft,1450.1,3
6909,2300160,yamsang,1450.1,7
6910,5487421,Beans82,1450.0,4
6911,4486873,memer,1449.9,4
6912,3518311,Skylar,1449.8,4
6913,5443830,GGG | Nebula,1449.8,37
6914,3633314,LazyRaptor,1449.8,3
6915,4317878,WONDER.OF.U,1449.8,3
6916,2105669,GAS LEAK | illish,1449.7,5
6917,4039599,Anonymous,1449.7,5
6918,3617047,Husky Charf,1449.7,3
6919,1006204,Lunarnaut,1449.7,3
6920,4972285,Flowerkraut,1449.6,3
6921,1587188,[REDACTED],1449.6,47
6922,3651930,mel,1449.6,3
6923,171152,ZooK,1449.6,3
6924,2981252,WHOLE MILK,1449.5,6
6925,4614255,dbfc | Red Rocket,1449.5,6
6926,3915886,iStorable,1449.5,3
6927,4136832,Laingdon | Spicy Bird,1449.4,70
6928,2465772,FlamBe,1449.4,4
6929,5462393,Headphonelll,1449.4,3
6930,990305,Samatar,1449.3,5
6931,2357096,AllState Guy,1449.3,3
6932,1177035,12g | debjo,1449.2,3
6933,5274605,Plunger,1449.1,5
6934,1513381,CH | OCULUS,1449.1,37
6935,2730951,Freaky BU Asians,1449.1,4
6936,4169800,lynxcero,1449.0,4
6937,3696138,Suslord,1448.9,30
6938,2221800,Shmoney | BGunn,1448.8,5
6939,1584904,Jimbo Shrimp,1448.8,10
6940,4552702,JACKBOYS | Picklez,1448.7,30
6941,4133862,nyan_man8,1448.7,4
6942,4980159,ryan.mohasin,1448.7,3
6943,2336197,Zoos,1448.6,64
6944,4819061,Sir chedda,1448.5,4
6945,5217783,Nova,1448.5,3
6946,1831790,SHU | Blob_Man35,1448.5,6
6947,4540948,von,1448.4,3
6948,68559,Alpha Kong,1448.2,30
6949,768377,Adrian,1448.1,49
6950,4898274,Zbey64,1448.1,7
6951,4450844,0-2 hero | therealrubyred,1448.1,3
6952,5470242,Xesobi,1448.0,6
6953,5504128,Elitrealessence,1447.9,4
6954,2150679,SAPPHYRE / gabagoolian,1447.9,3
6955,1621023,RST | Falke,1447.9,7
6956,4550587,BeetleCandy,1447.9,3
6957,2197672,STE | JODIO,1447.8,3
6958,5476858,Misty,1447.7,3
6959,3721870,O2TheScientist,1447.6,3
6960,1437275,Banana Boi,1447.5,3
6961,4071035,Varks,1447.5,5
6962,4381780,Edge,1447.4,4
6963,2941552,brow,1447.2,4
6964,127977,GOOM | Tufukins,1447.2,4
6965,5135890,ShulkStar89,1447.2,3
6966,3892509,george,1447.2,4
6967,3591799,jacob,1447.1,4
6968,1451778,Hydro,1447.0,8
6969,3122783,Deestroy,1446.9,4
6970,4637809,Sleepygary69,1446.7,7
6971,153328,K-Ham,1446.7,8
6972,4959494,Goob,1446.6,4
6973,1113264,M2 | Marqyse,1446.6,4
6974,1349104,CastleBx,1446.4,4
6975,55907,swatal,1446.3,79
6976,5160179,Coop,1446.3,3
6977,370640,Alex,1446.3,4
6978,1196586,MC,1446.2,4
6979,5471682,JimmyF,1446.2,5
6980,4681049,GutBustr,1446.1,129
6981,3790903,.wav | Jawn Cena,1446.1,174
6982,4166621,Cup,1446.0,8
6983,2993682,voorhese,1446.0,4
6984,1832945,ProNub,1445.9,3
6985,1162044,laprip,1445.9,4
6986,5487534,Joker,1445.8,4
6987,2998301,凱 | Kaai,1445.8,9
6988,181296,716 | Zambo,1445.8,5
6989,3848914,Press,1445.7,4
6990,1125757,Maegenta,1445.7,4
6991,3801803,THC | GothGamerGhost,1445.6,3
6992,1572423,JesusLovesU | Tonio,1445.6,3
6993,2473421,SwissWriter (B),1445.5,144
6994,952370,ENC | B1ggyCh33s3,1445.5,3
6995,2089299,Malyssious,1445.5,5
6996,1525195,Bloom | Seoul,1445.4,68
6997,2255773,Figh,1445.3,3
6998,4102860,Toona,1445.3,4
6999,1420773,MacSmitty,1445.2,81
7000,5507511,az,1445.2,3
7001,5003928,Kylodino,1445.1,7
7002,27043,SPT,1445.1,6
7003,5429858,The Roomba,1445.0,3
7004,27632,TSG | Wolf,1445.0,44
7005,1471662,Carmel,1444.9,6
7006,5210846,BrokenPMC,1444.8,3
7007,2336833,Hollow,1444.7,9
7008,5118424,zwch,1444.5,3
7009,3614894,Pacific | Velxify,1444.5,35
7010,4984297,Dannilzz,1444.4,3
7011,3576644,Kyle_9,1444.4,5
7012,4347550,Medium | Raw-B,1444.2,4
7013,5168345,Caleb | gamer01,1444.2,3
7014,1528394,MMG+ | Dwayne,1444.1,35
7015,1005221,Woof,1444.1,78
7016,1230827,ENC | LATORR,1444.0,7
7017,158055,TDS | Poseidon,1443.9,15
7018,5195409,GG | Penny,1443.9,3
7019,3318307,PP | Bebopbobep69,1443.9,3
7020,2997772,Kortex,1443.8,3
